43,-43,-0.750491578,255,,186.4951939,-173.9095818
42,-42,-0.733038286,255,,189.5019305,-170.6283046
41,-41,-0.715584993,255,,192.450943,-167.2950524
40,-40,-0.698131701,255,,195.341333,-163.9108405
39,-39,-0.680678408,255,,198.1722202,-160.4766997
38,-38,-0.663225116,39.2,,30.89002154,-24.13392983
37,-37,-0.645771823,38.4,,30.66760359,-23.10969689
36,-36,-0.628318531,38.4,,31.06625258,-22.57095369
35,-35,-0.610865238,37.6,,30.80011687,-21.56647401
34,-34,-0.593411946,37.6,,31.17181273,-21.02565317
33,-33,-0.575958653,37.2,,31.19854513,-20.2605721
32,-32,-0.558505361,37.2,,31.54738918,-19.71299663
31,-31,-0.541052068,37.2,,31.88662359,-19.15941639
30,-30,-0.523598776,37.2,,32.21614502,-18.6
29,-29,-0.506145483,37,,32.36092916,-17.93795595
28,-28,-0.488692191,36.6,,32.3158819,-17.1826592
27,-27,-0.471238898,36.2,,32.25443618,-16.43445609
26,-26,-0.453785606,36.1,,32.44646507,-15.8251984
25,-25,-0.436332313,36.1,,32.71771111,-15.25651925
24,-24,-0.41887902,36.2,,33.07034557,-14.72386648
23,-23,-0.401425728,36.1,,33.23022521,-14.10539374
22,-22,-0.383972435,35.5,,32.91502684,-13.29853407
21,-21,-0.366519143,35.5,,33.14210514,-12.72206221
20,-20,-0.34906585,35.5,,33.35908804,-12.14171509
19,-19,-0.331612558,35.5,,33.56590943,-11.55766948
18,-18,-0.314159265,35.5,,33.76250633,-10.9701033
17,-17,-0.296705973,35.5,,33.94881884,-10.37919552
16,-16,-0.27925268,35.5,,34.12479021,-9.785126132
15,-15,-0.261799388,35.5,,34.29036683,-9.188076101
14,-14,-0.244346095,34.8,,33.76629127,-8.418881967
13,-13,-0.226892803,34.8,,33.90807825,-7.828296691
12,-12,-0.20943951,34.9,,34.13735127,-7.25611801
11,-11,-0.191986218,34.9,,34.2587887,-6.659233939
10,-10,-0.174532925,34.9,,34.36979058,-6.060321401
9,-9,-0.157079633,34.5,,34.07524775,-5.396989044
8,-8,-0.13962634,34.5,,34.16424837,-4.801471983
7,-7,-0.122173048,34.9,,34.63986069,-4.253240085
6,-6,-0.104719755,34.9,,34.70881415,-3.648043368
5,-5,-0.087266463,34.9,,34.76719496,-3.041735422
4,-4,-0.06981317,34.9,,34.81498535,-2.434500934
3,-3,-0.052359878,34.5,,34.45271895,-1.80559049
2,-2,-0.034906585,34.9,,34.87873986,-1.217992435
1,-1,-0.017453293,34.9,,34.89468456,-0.609088985
0,0,0,34.9,,34.9,0
-1,1,0.017453293,34.9,,34.89468456,0.609088985
-2,2,0.034906585,34.9,,34.87873986,1.217992435
-3,3,0.052359878,34.9,,34.85217076,1.826524873
-4,4,0.06981317,34.9,,34.81498535,2.434500934
-5,5,0.087266463,34.9,,34.76719496,3.041735422
-6,6,0.104719755,34.9,,34.70881415,3.648043368
-7,7,0.122173048,34.9,,34.63986069,4.253240085
-8,8,0.13962634,34.8,,34.46132879,4.843223913
-9,9,0.157079633,34.8,,34.37155425,5.443919383
-10,10,0.174532925,34.8,,34.2713098,6.042956583
-11,11,0.191986218,34.8,,34.16062598,6.640153039
-12,12,0.20943951,34.8,,34.03953651,7.23532684
-13,13,0.226892803,34.8,,33.90807825,7.828296691
-14,14,0.244346095,34.8,,33.76629127,8.418881967
-15,15,0.261799388,34.8,,33.61421875,9.00690277
-16,16,0.27925268,34.8,,33.45190702,9.592179982
-17,17,0.296705973,34.8,,33.27940551,10.17453532
-18,18,0.314159265,34.8,,33.09676677,10.7537914
-19,19,0.331612558,34.8,,32.90404643,11.32977178
-20,20,0.34906585,34.8,,32.7013032,11.90230099
-21,21,0.366519143,34.8,,32.48859884,12.47120464
-22,22,0.383972435,35.3,,32.72959007,13.22361275
-23,23,0.401425728,35.3,,32.49382133,13.79280884
-24,24,0.41887902,35.3,,32.24815465,14.3578035
-25,25,0.436332313,35.3,,31.99266488,14.91842464
-26,26,0.453785606,35.5,,31.90718864,15.56217571
-27,27,0.471238898,35.3,,31.4525303,16.02586464
-28,28,0.488692191,35.7,,31.52122907,16.76013479
-29,29,0.506145483,36.4,,31.83615734,17.64707018
-30,30,0.523598776,36.4,,31.5233247,18.2
-31,31,0.541052068,36.4,,31.20088975,18.74738593
-32,32,0.558505361,36.5,,30.95375551,19.34205314
-33,33,0.575958653,36.4,,30.52760867,19.82486087
-34,34,0.593411946,36.5,,30.2598714,20.41054098
-35,35,0.610865238,36.5,,29.89904962,20.93553993
-36,36,0.628318531,36.5,,29.52912029,21.45416171
-37,37,0.645771823,38,,30.34814938,22.86897088
-38,38,0.663225116,37.6,,29.62920434,23.14887147
-39,39,0.680678408,37,,28.75440057,23.28485447
-40,40,0.698131701,37,,28.3436444,23.78314156
-41,41,0.715584993,37,,27.92425447,24.27418407
-42,42,0.733038286,38.4,,28.5367613,25.69461528
-43,43,0.750491578,40.8,,29.83923103,27.82553309
-44,44,0.767944871,40.8,,29.34906385,28.34206151
-45,45,0.785398163,40.8,,28.84995667,28.84995667
-46,46,0.802851456,38.3,,26.60541559,27.55071435
-47,47,0.820304748,36.4,,24.82474031,26.62127474
-48,48,0.837758041,36.4,,24.35635407,27.05047165
-49,49,0.855211333,36.5,,23.94615456,27.54689968
-50,50,0.872664626,37.2,,23.91169908,28.49685328
-51,51,0.890117919,36.5,,22.97019427,28.36582759
-52,52,0.907571211,36.4,,22.4100777,28.68359143
-53,53,0.925024504,35.7,,21.48479633,28.51128771
-54,54,0.942477796,36.4,,21.39538318,29.4482186
-55,55,0.959931089,35.7,,20.47667878,29.24372798
-56,56,0.977384381,35.7,,19.96318665,29.59664134
-57,57,0.994837674,35.7,,19.44361355,29.94053928
-58,58,1.012290966,35.7,,18.91811773,30.27531703
-59,59,1.029744259,35.5,,18.28385166,30.42943917
-60,60,1.047197551,35.3,,17.65,30.57069675
-61,61,1.064650844,34.9,,16.91985575,30.52422778
-62,62,1.082104136,34.5,,16.19676892,30.46169195
-63,63,1.099557429,34.5,,15.66267224,30.73972508
-64,64,1.117010721,34.9,,15.29915302,31.36791222
-65,65,1.134464014,34.9,,14.74937733,31.63014177
-66,66,1.151917306,35.3,,14.3578035,32.24815465
-67,67,1.169370599,35.3,,13.79280884,32.49382133
-68,68,1.186823891,35.7,,13.37345538,33.10046361
-69,69,1.204277184,35.3,,12.65038862,32.95538906
-70,70,1.221730476,40.4,,13.81761379,37.96358188
